trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
757,False,"{'a': 0.5, 'e': 6.865716089780698e-165}",20,12,15.697740640352553,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.5, 'e': 4.164267309334329e-165}",25,-59,138.8651686169568,"{0: 84, 1: 0, 2: 0, 3: 0, 4: 0}",0
759,False,"{'a': 0.5, 'e': 2.5257557983503035e-165}",30,-7,61.83463978724371,"{0: 37, 1: 0, 2: 0, 3: 0, 4: 0}",0
760,False,"{'a': 0.5, 'e': 1.5319483306464188e-165}",20,0,31.682302500969598,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.5, 'e': 9.291736316326398e-166}",20,8,21.03220234025363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.5, 'e': 5.635722957817284e-166}",25,-15,58.34905272788783,"{0: 40, 1: 0, 2: 0, 3: 0, 4: 0}",0
763,False,"{'a': 0.5, 'e': 3.4182387635625514e-166}",30,17,25.53955838678533,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 2.0732666123188908e-166}",30,21,17.032877842275678,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.5, 'e': 1.2574997661299533e-166}",20,-5,44.31788564424468,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
766,False,"{'a': 0.5, 'e': 7.627121627392828e-167}",35,26,15.244851298039874,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.5, 'e': 4.626083112371067e-167}",25,10,28.31212572480652,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.5, 'e': 2.8058612420318956e-167}",30,13,27.037824016904732,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.5, 'e': 1.7018408701917146e-167}",20,16,6.876859771633414,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.5, 'e': 1.0322186657233028e-167}",35,14,30.424328733689205,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.5, 'e': 6.260722682888491e-168}",25,9,20.02884117440393,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.5, 'e': 3.7973202591302045e-168}",25,-25,81.76034427806731,"{0: 50, 1: 0, 2: 0, 3: 0, 4: 0}",0
773,False,"{'a': 0.5, 'e': 2.303191161910391e-168}",30,12,32.88122564864352,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 1.3969560548778163e-168}",25,5,36.088895087469275,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.5, 'e': 8.472966775545996e-169}",25,11,18.157363255012083,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.5, 'e': 5.139114128095137e-169}",25,-31,87.43144781632611,"{0: 56, 1: 0, 2: 0, 3: 0, 4: 0}",0
777,False,"{'a': 0.5, 'e': 3.1170302824520583e-169}",20,12,16.041552799505116,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.5, 'e': 1.8905744335599033e-169}",30,0,58.720981474022,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 1.1466913584229263e-169}",25,17,13.082065700647913,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 6.955034661110332e-170}",20,9,18.25285936440364,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 4.218441761327482e-170}",25,13,20.77904878994345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.5, 'e': 2.558614264457281e-170}",20,14,11.077993869869239,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 1.551877997771429e-170}",25,7,33.36491028505698,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.5, 'e': 9.412615857818255e-171}",25,14,24.278786810270876,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 5.709040105864101e-171}",25,-50,122.132582523854,"{0: 75, 1: 0, 2: 0, 3: 0, 4: 0}",0
786,False,"{'a': 0.5, 'e': 3.4627078617356356e-171}",20,-63,128.80521809958162,"{0: 83, 1: 0, 2: 0, 3: 0, 4: 0}",0
787,False,"{'a': 0.5, 'e': 2.1002384837706373e-171}",20,4,35.14132730511577,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.5, 'e': 1.2738590331152657e-171}",20,-2,33.83350145094706,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",0
789,False,"{'a': 0.5, 'e': 7.726345597362994e-172}",20,0,33.59322139192899,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.5, 'e': 4.6862654923363774e-172}",25,-38,102.17796850375778,"{0: 63, 1: 0, 2: 0, 3: 0, 4: 0}",0
791,False,"{'a': 0.5, 'e': 2.842363700655332e-172}",25,-6,52.91929611798667,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",0
792,False,"{'a': 0.5, 'e': 1.7239807305017205e-172}",30,13,33.71406040371088,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.5, 'e': 1.0456471698030763e-172}",30,5,42.52349890473662,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 6.342170677273079e-173}",20,6,26.8579391867116,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.5, 'e': 3.84672096489656e-173}",20,6,21.752167470531337,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 2.333154204569128e-173}",25,-16,59.31955226856024,"{0: 41, 1: 0, 2: 0, 3: 0, 4: 0}",0
797,False,"{'a': 0.5, 'e': 1.4151295589086178e-173}",20,16,5.077555644401774,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 8.583194649436919e-174}",20,6,25.344986166980792,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.5, 'e': 5.20597071316492e-174}",20,-9,43.28380417330244,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",0
800,False,"{'a': 0.5, 'e': 3.1575808511005672e-174}",20,-12,52.35863352527668,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0
801,False,"{'a': 0.5, 'e': 1.9151695967140057e-174}",20,-27,75.55477236851301,"{0: 47, 1: 0, 2: 0, 3: 0, 4: 0}",0
802,False,"{'a': 0.5, 'e': 1.161609078956524e-174}",20,10,16.990177728368657,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 7.04551520987685e-175}",30,16,22.619308268942447,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 4.2733209882619984e-175}",30,-32,101.85670156712378,"{0: 62, 1: 0, 2: 0, 3: 0, 4: 0}",0
805,False,"{'a': 0.5, 'e': 2.5919001981743924e-175}",25,16,14.804780015611444,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.5, 'e': 1.5720669371080197e-175}",30,5,42.06469932847602,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 9.535067964765462e-176}",25,-29,86.71077382356786,"{0: 54, 1: 0, 2: 0, 3: 0, 4: 0}",0
808,False,"{'a': 0.5, 'e': 5.783311063073992e-176}",30,16,26.51903934936573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.5, 'e': 3.50775547440964e-176}",30,16,22.834495706918908,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.5, 'e': 2.1275612420042802e-176}",25,-11,61.36815151708904,"{0: 36, 1: 0, 2: 0, 3: 0, 4: 0}",0
811,False,"{'a': 0.5, 'e': 1.2904311236918859e-176}",30,-11,68.2378132024578,"{0: 41, 1: 0, 2: 0, 3: 0, 4: 0}",0
812,False,"{'a': 0.5, 'e': 7.826860407665544e-177}",35,21,23.853008962489362,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.5, 'e': 4.747230806540073e-177}",20,-50,107.02348576771777,"{0: 70, 1: 0, 2: 0, 3: 0, 4: 0}",0
814,False,"{'a': 0.5, 'e': 2.8793410328988875e-177}",20,-17,63.476092323081495,"{0: 37, 1: 0, 2: 0, 3: 0, 4: 0}",0
815,False,"{'a': 0.5, 'e': 1.7464086162218176e-177}",30,-22,80.78726470989872,"{0: 52, 1: 0, 2: 0, 3: 0, 4: 0}",0
816,False,"{'a': 0.5, 'e': 1.0592503701248464e-177}",20,2,29.793745546236444,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 6.424678257926741e-178}",30,4,47.28805876957582,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 3.896764342221719e-178}",20,10,20.12860556325439,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.5, 'e': 2.3635070472324053e-178}",30,11,29.989031363800322,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.5, 'e': 1.433539488593329e-178}",25,11,25.354568821441802,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 8.69485651740623e-179}",20,4,26.986320764234392,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.5, 'e': 5.273697059609091e-179}",25,17,12.696722025372967,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 3.198658956689277e-179}",20,-12,54.7088621797483,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0
824,False,"{'a': 0.5, 'e': 1.940084727196471e-179}",30,3,40.620378432139866,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.5, 'e': 1.1767208694848799e-179}",20,-6,43.02273011938397,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",0
826,False,"{'a': 0.5, 'e': 7.137172852662878e-180}",20,13,13.901647808242322,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 4.328914158808713e-180}",25,19,7.885468310766619,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.5, 'e': 2.6256191605816084e-180}",20,12,10.515860341599064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 1.5925185216216938e-180}",25,14,19.83630967905202,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.5, 'e': 9.659113095237935e-181}",35,10,39.784585486626554,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 5.858548237893603e-181}",35,0,41.54816221742916,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",1
832,False,"{'a': 0.5, 'e': 3.5533891276878925e-181}",20,-13,55.77648264588308,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",0
833,False,"{'a': 0.5, 'e': 2.1552394518322364e-181}",25,2,42.57507306653258,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 1.3072188065585008e-181}",25,11,27.21783607352335,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 7.928682851306888e-182}",20,10,19.120781560151478,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 4.8089892404554105e-182}",25,15,16.797461488428787,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 2.916799416564376e-182}",25,8,27.46379094178471,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.5, 'e': 1.7691282743782152e-182}",20,15,8.858299944724365,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.5, 'e': 1.0730305393748917e-182}",20,0,30.029129162914767,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 6.508259209388559e-183}",20,-14,62.84044062545071,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",0
841,False,"{'a': 0.5, 'e': 3.9474587518512645e-183}",25,-7,57.399511189585645,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0
842,False,"{'a': 0.5, 'e': 2.394254760948756e-183}",25,11,25.746713506193906,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 1.4521889196783625e-183}",30,-28,88.94374120843642,"{0: 58, 1: 0, 2: 0, 3: 0, 4: 0}",0
844,False,"{'a': 0.5, 'e': 8.807971034798936e-184}",20,13,11.740905856907064,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.5, 'e': 5.342304482466365e-184}",25,10,31.57265252355564,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.5, 'e': 3.240271462136083e-184}",20,10,19.82785317381265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 1.9653239875774178e-184}",30,16,25.866354517405632,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.5, 'e': 1.1920292547343946e-184}",20,14,8.67386132727331,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.5, 'e': 7.230022902708112e-185}",25,8,25.267857893003036,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 4.3852305609169996e-185}",30,14,26.555153503908063,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.5, 'e': 2.659776785104989e-185}",20,7,22.98881015180916,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.5, 'e': 1.6132361681580762e-185}",30,22,12.967698020875796,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.5, 'e': 9.784771973451989e-186}",20,12,12.25183809862076,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 5.934764200195521e-186}",20,-2,38.81507130372899,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",0
855,False,"{'a': 0.5, 'e': 3.5996164455835086e-186}",20,2,28.478642671844725,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.5, 'e': 2.18327773745221e-186}",30,7,35.45670062531554,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 1.3242248864327946e-186}",20,13,10.698077704053025,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.5, 'e': 8.031829939759701e-187}",25,3,41.19549876995457,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.5, 'e': 4.871551112062132e-187}",30,7,36.932206822707165,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.5, 'e': 2.954745109822858e-187}",20,13,14.343186525680064,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.5, 'e': 1.7921435007435354e-187}",30,24,10.150048763592576,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.5, 'e': 1.0869899798056849e-187}",20,-27,76.3867912773981,"{0: 47, 1: 0, 2: 0, 3: 0, 4: 0}",0
863,False,"{'a': 0.5, 'e': 6.592927495525641e-188}",20,5,26.215625759829692,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.5, 'e': 3.9988126632987275e-188}",20,13,15.333620488235667,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 2.4254024827378097e-188}",25,-7,54.57340919593947,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0
866,False,"{'a': 0.5, 'e': 1.4710809679236227e-188}",25,18,13.266800469097557,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.5, 'e': 8.922557099654142e-189}",30,-24,83.12246255352834,"{0: 54, 1: 0, 2: 0, 3: 0, 4: 0}",0
868,False,"{'a': 0.5, 'e': 5.411804443976868e-189}",20,-3,43.071327308320946,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",0
869,False,"{'a': 0.5, 'e': 3.282425319641051e-189}",25,-4,44.62296445175402,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",0
870,False,"{'a': 0.5, 'e': 1.9908915945793384e-189}",25,15,18.397930659908987,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.5, 'e': 1.2075367922765428e-189}",25,11,23.813271185137708,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.5, 'e': 7.324080872467687e-190}",25,-19,77.71122613829363,"{0: 44, 1: 0, 2: 0, 3: 0, 4: 0}",0
873,False,"{'a': 0.5, 'e': 4.4422796033665057e-190}",20,-4,38.03907684133678,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",0
874,False,"{'a': 0.5, 'e': 2.694378778457862e-190}",25,18,14.370340249274294,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.5, 'e': 1.6342233380137666e-190}",35,25,16.0534802887211,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.5, 'e': 9.912065593232718e-191}",30,21,17.481932500721214,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 6.011971683378335e-191}",30,18,19.992701887322518,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.5, 'e': 3.646445151293133e-191}",25,20,8.460950300484317,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 2.2116807832197573e-191}",30,14,23.99650848004441,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.5, 'e': 1.3414522045200333e-191}",20,5,22.77653268290504,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 8.136318905805023e-192}",20,4,27.564547405020352,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 4.934926873570292e-192}",20,-17,54.91065933882547,"{0: 37, 1: 0, 2: 0, 3: 0, 4: 0}",0
883,False,"{'a': 0.5, 'e': 2.993184452260193e-192}",25,0,31.35107516328348,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 1.815458140470972e-192}",20,-10,50.78751781638777,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
885,False,"{'a': 0.5, 'e': 1.1011310236205293e-192}",20,1,32.12268755426989,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.5, 'e': 6.678697261866071e-193}",20,-20,74.6821437630165,"{0: 40, 1: 0, 2: 0, 3: 0, 4: 0}",0
887,False,"{'a': 0.5, 'e': 4.050834656260586e-193}",20,-16,57.66233119585916,"{0: 36, 1: 0, 2: 0, 3: 0, 4: 0}",0
888,False,"{'a': 0.5, 'e': 2.4569554164485317e-193}",25,11,22.8223194744438,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 1.4902187896230561e-193}",25,8,35.0584555507076,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.5, 'e': 9.038633855862343e-194}",25,-13,22.122817389827752,"{0: 37, 1: 0, 2: 0, 3: 0, 4: 1}",0
891,False,"{'a': 0.5, 'e': 5.482208555497131e-194}",20,-6,41.73810287334481,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",0
892,False,"{'a': 0.5, 'e': 3.3251275718479176e-194}",25,16,16.57738373668481,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 2.0167918197815843e-194}",30,21,11.088089488663345,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 1.2232460729551668e-194}",20,-1,37.692338434802444,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 7.419362476203855e-195}",25,-5,53.21766366535486,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
896,False,"{'a': 0.5, 'e': 4.5000708173390816e-195}",20,5,23.907759836578382,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.5, 'e': 2.7294309215942424e-195}",25,18,14.899769103152842,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.5, 'e': 1.6554835375146169e-195}",20,3,33.10172552428318,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 1.0041015221521447e-195}",25,4,35.66087288112762,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.5, 'e': 6.090183586493997e-196}",30,19,20.689636427461103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 3.693883068487256e-196}",20,6,20.688518514552413,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 2.240453334430902e-196}",20,13,13.433837689675453,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 1.3589036389877445e-196}",20,-4,35.5173896317429,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",0
904,False,"{'a': 0.5, 'e': 8.242167206411349e-197}",20,-2,39.75951006314314,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",0
905,False,"{'a': 0.5, 'e': 4.999127113166508e-197}",30,-9,67.50576126251045,"{0: 39, 1: 0, 2: 0, 3: 0, 4: 0}",0
906,False,"{'a': 0.5, 'e': 3.0321238659361947e-197}",25,3,42.227549012745556,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 1.8390760887367006e-197}",30,20,18.145026826681274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.5, 'e': 1.1154560333632006e-197}",20,2,27.949651137848203,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.5, 'e': 6.765582837962194e-198}",30,0,50.374998882301796,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.5, 'e': 4.10353342204968e-198}",30,16,21.17088862096978,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.5, 'e': 2.4889188336286325e-198}",25,18,12.708430989810275,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.5, 'e': 1.5096055821319726e-198}",20,11,17.26618757023621,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.5, 'e': 9.156220696363793e-199}",25,4,40.75098196547174,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.5, 'e': 5.55352857944e-199}",25,9,32.276481375866624,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 3.3683853530207066e-199}",20,5,25.64430764318272,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.5, 'e': 2.043028990334021e-199}",25,18,11.54691231164951,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.5, 'e': 1.239159721319329e-199}",20,-67,161.7537813653819,"{0: 87, 1: 0, 2: 0, 3: 0, 4: 0}",0
918,False,"{'a': 0.5, 'e': 7.515883632611356e-200}",25,13,18.514875576336777,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.5, 'e': 4.55861385801115e-200}",20,-1,37.129086386353926,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.5, 'e': 2.7649390706746556e-200}",20,-17,67.27292778542892,"{0: 37, 1: 0, 2: 0, 3: 0, 4: 0}",0
921,False,"{'a': 0.5, 'e': 1.6770203186015345e-200}",20,9,16.444200397399722,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.5, 'e': 1.0171642401928794e-200}",25,-13,61.91929387251305,"{0: 38, 1: 0, 2: 0, 3: 0, 4: 0}",0
923,False,"{'a': 0.5, 'e': 6.169412976402867e-201}",25,10,22.36169021416698,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 3.741938122617312e-201}",20,-13,54.11670507423723,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",0
925,False,"{'a': 0.5, 'e': 2.2696001981149314e-201}",20,4,25.299215562142958,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.5, 'e': 1.3765821054465728e-201}",20,6,20.374266448889855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.5, 'e': 8.349392525651157e-202}",30,-8,61.8040930776701,"{0: 38, 1: 0, 2: 0, 3: 0, 4: 0}",0
928,False,"{'a': 0.5, 'e': 5.0641625567829265e-202}",20,-36,87.02161596073198,"{0: 56, 1: 0, 2: 0, 3: 0, 4: 0}",0
929,False,"{'a': 0.5, 'e': 3.071569856457565e-202}",20,15,8.374153724006272,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.5, 'e': 1.8630012913906457e-202}",25,10,19.832981298415394,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.5, 'e': 1.1299674023126563e-202}",20,-10,45.14081681146206,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
932,False,"{'a': 0.5, 'e': 6.853598739784661e-203}",25,-53,123.53389920832501,"{0: 78, 1: 0, 2: 0, 3: 0, 4: 0}",0
933,False,"{'a': 0.5, 'e': 4.1569177650472634e-203}",25,15,19.285714541007103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.5, 'e': 2.5212980744052826e-203}",20,-13,52.2833548024863,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",0
935,False,"{'a': 0.5, 'e': 1.5292445844012282e-203}",25,13,23.41401007309932,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
